rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number,mean_sentiment,n_posts
47,KyleMylonakisProtopia,0.0010974802817683771,0.00021431872319620655,0.3125,5,2,0.09425328772966621,4,0.32276666666666665,9
49,Tavish9,0.0011280033263658044,0.0,0.3125,5,0,0.09420120133054632,3,0.4197461538461539,13
50,edmcman,0.0011119263481167178,0.0,0.3125,5,0,0.09419477053924669,4,0.22826428571428573,14
51,yilian49,0.001062331465706697,0.0,0.3125,5,0,0.09417493258628268,4,0.17600000000000002,3
52,MilkClouds,0.0009595320867357657,0.0,0.3125,5,0,0.09413381283469431,4,0.018411111111111107,9
53,davidberenstein1957,0.0009589708823847334,0.0,0.3125,5,0,0.09413358835295389,4,0.7169428571428572,7
54,ETOgaosion,0.0008786083914806666,0.0,0.3125,5,0,0.09410144335659226,4,0.19821999999999998,5
55,tomaarsen,0.0008558826293526135,0.003620851574610077,0.25,4,5,0.07642860852412406,4,0.11239999999999999,28
56,camilla-deckard,0.002665624730918857,0.0,0.25,4,0,0.07606624989236754,4,0.6362857142857142,7
57,fengyuentau,0.0026454789151749113,0.0,0.25,4,0,0.07605819156606997,3,0.5059,3
59,harupy,0.0023738807564836137,7.534642612366636e-05,0.25,4,2,0.07597215623043055,3,-0.07805999999999999,5
60,cmp-nct,0.0015204955791457485,0.000924882031681963,0.25,4,1,0.07588566284116288,3,0.31375,4
61,awni,0.001954100641545887,0.0,0.25,4,0,0.07578164025661835,3,-0.09902,5
62,sleepingcat4,0.0018080536915591435,0.0,0.25,4,0,0.07572322147662365,3,0.18055833333333335,12
63,fschlatt,0.0017292749948393505,0.0,0.25,4,0,0.07569170999793574,2,-0.08807499999999999,4
65,philiproeleveld,0.0017069046004949847,3.3487300499407274e-06,0.25,4,1,0.07568376645921297,3,0.25229999999999997,4
66,tcnguyen,0.001668834407509905,0.0,0.25,4,0,0.07566753376300396,3,0.1749333333333333,3
68,renet10,0.0015753211910683792,0.0,0.25,4,0,0.07563012847642735,3,0.23852222222222222,9
69,szymonkulpinski,0.0015499024879240754,0.0,0.25,4,0,0.07561996099516963,2,0.7079,3
70,harshaljanjani,0.001046092989615414,0.0006561650492300524,0.25,4,1,0.07561528671061518,4,0.30243333333333333,30
73,trajepl,0.0014915673183507794,0.0,0.25,4,0,0.07559662692734032,2,-0.2974,3
74,2004learner,0.00148114243084203,0.0,0.25,4,0,0.07559245697233681,2,0.7128777777777778,9
76,woct0rdho,0.001433345212958569,2.232486699960485e-06,0.25,4,1,0.07557400783119342,3,0.542375,8
77,HichTala,0.0014311534582103567,0.0,0.25,4,0,0.07557246138328413,3,0.009999999999999998,5
79,jiosephlee,0.0012992839232034532,6.027714089893309e-05,0.25,4,1,0.07553779671155106,2,0.3875285714285714,7
80,Aki-07,0.0009250966047746972,0.0005186810766241527,0.25,4,1,0.07552564296489712,4,0.6208272727272728,11
81,yurivict,0.0013137257087704327,0.0,0.25,4,0,0.07552549028350818,3,0.602175,4
82,quic-meetkuma,0.001295605953994131,0.0,0.25,4,0,0.07551824238159766,3,0.39021875,16
83,thijs-vanweezel,0.001278085483939063,0.0,0.25,4,0,0.07551123419357562,3,0.7878,3
84,DarwinYang,0.0011844711943306925,0.0,0.25,4,0,0.07547378847773227,2,0.26056666666666667,6
85,nursery42,0.0011794578400955817,0.0,0.25,4,0,0.07547178313603822,3,0.04742500000000001,4
86,conceptofmind,0.0011560468934045459,0.0,0.25,4,0,0.07546241875736182,3,0.11555,4
87,willxxy,0.001155435304312695,0.0,0.25,4,0,0.07546217412172508,3,0.3063714285714286,7
88,yurkoff-mv,0.0011128282342596069,5.469592414903188e-05,0.25,4,1,0.07546154007094855,3,-0.02304374999999999,16
90,kadirnar,0.0010870725568938478,2.8464205424496184e-05,0.25,4,1,0.07544336828438489,3,0.024999999999999994,8
92,kwonmha,0.0010952436393543874,0.0,0.25,4,0,0.07543809745574175,3,0.26836000000000004,5
96,Adefey,0.0009810239777539574,0.0,0.25,4,0,0.07539240959110158,4,-0.05432857142857144,7
98,nickeisenberg,0.0009454529000501522,0.0,0.25,4,0,0.07537818116002006,3,0.3292,5
100,sfc-gh-sbekman,0.0009182541976710612,0.0,0.25,4,0,0.07536730167906842,4,-0.004400000000000033,6
